id,establishment_id,delivery_way,payment_type,enviado_em
2634,7479,Entrega,Débito,2020-05-06 15:09:26.734522
2635,4627,Entrega,Crédito,2020-05-06 15:32:29.476119
2636,7479,Entrega,Dinheiro,2020-05-06 15:33:06.254258
2637,7479,Entrega,Crédito,2020-05-06 15:33:29.582863
2638,4246,Entrega,Débito,2020-05-06 15:39:32.139316
2639,8240,Entrega,Débito,2020-05-06 15:43:46.124434
2640,8240,Entrega,Débito,2020-05-06 15:46:41.660429
2641,7479,Entrega,Débito,2020-05-06 15:47:06.761395
2642,7479,Entrega,Débito,2020-05-06 15:50:21.522847
2643,7479,Entrega,Débito,2020-05-06 15:50:41.616513
2644,7479,Entrega,Crédito,2020-05-06 15:52:03.552090
2645,7479,Entrega,Crédito,2020-05-06 16:01:37.088205
2646,8240,Entrega,Dinheiro,2020-05-06 16:03:15.157296
2647,8240,Entrega,Débito,2020-05-06 16:06:03.984434
2648,7479,Entrega,Débito,2020-05-06 16:11:51.226349
2649,7479,Entrega,Crédito,2020-05-06 16:22:01.734961
2650,4246,Entrega,Crédito,2020-05-06 16:22:44.503443
2651,4627,Entrega,Débito,2020-05-06 16:29:22.605629
2652,7479,Entrega,Débito,2020-05-06 16:31:20.923360
2653,7479,Entrega,Débito,2020-05-06 17:00:49.052842
2654,1254,Entrega,Dinheiro,2020-05-06 17:13:30.462241
2655,3521,Entrega,Crédito,2020-05-06 17:18:11.141392
2656,225,Entrega,Crédito,2020-05-06 18:04:44.892660
2657,225,Entrega,Débito,2020-05-06 18:18:47.536005
2658,4028,Entrega,Dinheiro,2020-05-06 18:30:39.993013
2659,1761,Retirar,Débito,2020-05-06 18:33:07.962544
2660,4246,Entrega,Dinheiro,2020-05-06 19:15:43.984824
2661,8802,Retirar,Crédito,2020-05-06 19:16:13.933213
2662,1254,Entrega,Crédito,2020-05-06 19:27:51.701955
2663,8240,Entrega,Débito,2020-05-06 19:35:35.882333
2664,8240,Entrega,Débito,2020-05-06 19:36:07.852712
2665,4028,Entrega,Dinheiro,2020-05-06 19:37:28.123334
2666,6513,Entrega,Débito,2020-05-06 19:38:00.010602
2667,5315,Entrega,Débito,2020-05-06 19:40:56.735341
2668,744,Retirar,Débito,2020-05-06 20:00:41.463514
2669,6513,Entrega,Dinheiro,2020-05-06 19:57:48.274226
2670,1254,Entrega,Débito,2020-05-06 20:04:31.639249
2671,10840,Entrega,Débito,2020-05-06 20:17:12.499620
2672,7252,Entrega,Débito,2020-05-06 20:28:18.930589
2673,1254,Entrega,Débito,2020-05-06 20:22:16.471824
2674,4028,Entrega,Crédito,2020-05-06 20:33:54.214732
2675,6513,Entrega,Débito,2020-05-06 20:38:39.253291
2676,1254,Entrega,Débito,2020-05-06 20:59:35.386235
2677,1761,Entrega,Débito,2020-05-06 21:13:39.781281
2678,4028,Entrega,Débito,2020-05-06 21:25:40.754533
2679,1761,Retirar,Dinheiro,2020-05-06 21:45:29.635160
2680,4028,Entrega,Dinheiro,2020-05-06 22:01:19.155436
2681,4028,Retirar,Crédito,2020-05-06 22:12:55.563062
2682,12918,Entrega,Crédito,2020-05-06 22:42:06.049328
2683,1254,Entrega,Débito,2020-05-06 23:03:14.420089
2684,12961,Retirar,Dinheiro,2020-05-07 00:50:29.185555
2685,8240,Entrega,Débito,2020-05-07 08:16:13.887643
2686,9386,Retirar,Dinheiro,2020-05-07 08:53:29.610741
2687,8240,Entrega,Débito,2020-05-07 09:17:11.689338
2688,11688,Retirar,Débito,2020-05-07 09:37:45.919315
2689,9386,Retirar,Débito,2020-05-07 09:48:35.915204
2690,8240,Entrega,Débito,2020-05-07 09:51:48.882653
2691,11688,Entrega,Dinheiro,2020-05-07 09:58:44.789188
2692,11688,Entrega,Débito,2020-05-07 09:59:34.657366
2693,11688,Entrega,Débito,2020-05-07 09:59:46.015760
2694,11688,Entrega,Crédito,2020-05-07 10:16:48.543171
2695,3975,Entrega,Débito,2020-05-07 10:18:15.161554
2696,11688,Entrega,Débito,2020-05-07 10:01:51.593172
2697,11688,Entrega,Débito,2020-05-07 10:01:54.585764
2698,11688,Entrega,Débito,2020-05-07 10:04:15.402442
2699,11688,Entrega,Débito,2020-05-07 10:04:16.108838
2700,11688,Entrega,Crédito,2020-05-07 10:05:48.650100
2701,11688,Retirar,Débito,2020-05-07 10:05:56.017933
2702,3975,Entrega,Crédito,2020-05-07 10:09:43.931562
2703,11688,Entrega,Débito,2020-05-07 10:10:36.885901
2704,9386,Retirar,Débito,2020-05-07 10:36:32.428260
2705,3300,Entrega,Dinheiro,2020-05-07 10:19:47.829829
2706,3975,Entrega,Débito,2020-05-07 10:20:46.859771
2707,3300,Entrega,Dinheiro,2020-05-07 10:22:32.864706
2708,9386,Retirar,Crédito,2020-05-07 10:23:54.032583
2709,11688,Entrega,Débito,2020-05-07 10:27:56.472314
2710,11688,Entrega,Crédito,2020-05-07 10:29:54.646916
2711,11688,Retirar,Dinheiro,2020-05-07 10:39:13.835548
2712,11688,Retirar,Crédito,2020-05-07 10:39:16.481206
2713,11688,Entrega,Débito,2020-05-07 10:51:58.898657
2714,1084,Entrega,Débito,2020-05-07 10:53:06.538521
2715,1084,Entrega,Dinheiro,2020-05-07 10:54:09.767707
2716,11688,Entrega,Dinheiro,2020-05-07 11:04:47.132701
2717,9386,Retirar,Débito,2020-05-07 10:57:47.954154
2718,11688,Entrega,Crédito,2020-05-07 10:58:48.258478
2719,1084,Retirar,Débito,2020-05-07 10:59:10.897908
2720,11688,Entrega,Crédito,2020-05-07 10:59:24.635144
2721,11688,Entrega,Crédito,2020-05-07 11:01:15.404470
2722,1084,Retirar,Débito,2020-05-07 11:01:41.396870
2723,3300,Entrega,Dinheiro,2020-05-07 11:01:43.148817
2724,1084,Retirar,Crédito,2020-05-07 11:01:46.343153
2725,11688,Retirar,Débito,2020-05-07 11:13:14.365652
2726,9386,Retirar,Débito,2020-05-07 11:10:54.154385
2727,3300,Entrega,Débito,2020-05-07 11:13:44.649010
2728,3300,Entrega,Débito,2020-05-07 11:26:11.027460
2729,1084,Entrega,Dinheiro,2020-05-07 11:26:43.046320
2730,9386,Retirar,Dinheiro,2020-05-07 11:26:53.714147
2731,1084,Retirar,Dinheiro,2020-05-07 11:28:56.521994
2732,11688,Retirar,Débito,2020-05-07 11:31:55.843210
2733,11688,Entrega,Débito,2020-05-07 11:32:34.580949
2734,11688,Retirar,Crédito,2020-05-07 11:37:32.257856
2735,3300,Entrega,Débito,2020-05-07 11:44:34.731642
2736,11688,Entrega,Débito,2020-05-07 11:40:08.021824
2737,1084,Entrega,Dinheiro,2020-05-07 11:41:52.760763
2738,11688,Entrega,Crédito,2020-05-07 11:42:23.919398
2739,2954,Retirar,Crédito,2020-05-07 11:46:13.325999
2740,8240,Retirar,Crédito,2020-05-07 11:44:59.636671
2741,11688,Entrega,Crédito,2020-05-07 11:45:14.579590
2742,11688,Entrega,Dinheiro,2020-05-07 11:59:27.483119
2743,8240,Entrega,Débito,2020-05-07 12:00:50.168768
2744,7479,Entrega,Débito,2020-05-07 12:03:04.861536
2745,7479,Entrega,Débito,2020-05-07 12:08:44.864957
2746,7479,Entrega,Dinheiro,2020-05-07 12:18:20.067990
2747,11688,Entrega,Débito,2020-05-07 12:14:52.649174
2748,8240,Retirar,Crédito,2020-05-07 12:15:30.255860
2749,11688,Entrega,Crédito,2020-05-07 12:16:09.982608
2750,7479,Entrega,Crédito,2020-05-07 12:19:27.638230
2751,4246,Entrega,Dinheiro,2020-05-07 12:22:20.646779
2752,7479,Entrega,Débito,2020-05-07 12:32:53.798422
2753,3300,Retirar,Débito,2020-05-07 12:33:10.524658
2754,7479,Entrega,Débito,2020-05-07 12:34:15.344878
2755,4246,Entrega,Crédito,2020-05-07 12:46:19.731256
2756,7479,Entrega,Débito,2020-05-07 12:47:27.937905
2757,7479,Entrega,Dinheiro,2020-05-07 12:51:22.224792
2758,3300,Retirar,Crédito,2020-05-07 12:53:16.305962
2759,7479,Entrega,Dinheiro,2020-05-07 13:15:07.698158
2760,3072,Retirar,Dinheiro,2020-05-07 13:19:56.687562
2761,7479,Entrega,Crédito,2020-05-07 13:32:16.551556
2762,4479,Entrega,Crédito,2020-05-07 13:37:08.290428
2763,3095,Entrega,Débito,2020-05-07 13:44:35.506414
2764,11688,Entrega,Dinheiro,2020-05-07 13:50:33.768683
2765,7479,Entrega,Débito,2020-05-07 13:59:24.422228
2766,7479,Entrega,Débito,2020-05-07 13:56:23.784787
2767,12918,Entrega,Crédito,2020-05-07 13:56:32.261383
2768,12918,Entrega,Dinheiro,2020-05-07 14:08:18.638897
2769,11688,Entrega,Crédito,2020-05-07 14:04:53.106184
2770,12918,Entrega,Débito,2020-05-07 14:17:40.658454
2771,11688,Entrega,Crédito,2020-05-07 14:20:34.218048
2772,8240,Entrega,Dinheiro,2020-05-07 14:30:15.344622
2773,7479,Entrega,Crédito,2020-05-07 14:37:23.598322
2774,7479,Entrega,Débito,2020-05-07 14:40:58.273726
2775,7479,Retirar,Dinheiro,2020-05-07 15:09:34.618815
2776,7479,Entrega,Débito,2020-05-07 15:17:34.079872
2777,4246,Entrega,Dinheiro,2020-05-07 15:24:39.272452
2778,7479,Entrega,Débito,2020-05-07 15:26:12.619893
2779,7479,Retirar,Débito,2020-05-07 15:32:08.346343
2780,4627,Entrega,Crédito,2020-05-07 15:41:28.723117
2781,8240,Entrega,Dinheiro,2020-05-07 15:46:24.145097
2782,8240,Entrega,Crédito,2020-05-07 15:47:10.015640
2783,8240,Entrega,Débito,2020-05-07 15:48:30.926299
2784,4246,Entrega,Débito,2020-05-07 15:49:09.102115
2785,4627,Entrega,Crédito,2020-05-07 15:49:36.160060
2786,7479,Entrega,Dinheiro,2020-05-07 15:51:30.587586
2787,7479,Entrega,Débito,2020-05-07 15:53:54.182178
2788,8240,Entrega,Débito,2020-05-07 15:56:15.479467
2789,8240,Entrega,Débito,2020-05-07 15:59:57.580064
2790,9386,Retirar,Dinheiro,2020-05-07 16:05:37.309218
2791,9386,Retirar,Dinheiro,2020-05-07 16:08:37.123377
2792,7479,Entrega,Débito,2020-05-07 16:13:38.854037
2793,7479,Entrega,Crédito,2020-05-07 16:25:39.477837
2794,4246,Retirar,Débito,2020-05-07 16:35:55.183197
2795,7479,Entrega,Dinheiro,2020-05-07 16:30:24.806645
2796,8240,Entrega,Crédito,2020-05-07 16:46:52.009560
2797,4246,Retirar,Crédito,2020-05-07 16:59:42.124541
2798,8240,Entrega,Débito,2020-05-07 17:21:37.535257
2799,7479,Entrega,Débito,2020-05-07 17:21:47.899902
2800,7479,Entrega,Crédito,2020-05-07 17:23:56.508240
2801,225,Entrega,Crédito,2020-05-07 17:58:35.800456
2802,1761,Retirar,Dinheiro,2020-05-07 18:02:03.165839
2803,1254,Entrega,Débito,2020-05-07 18:03:44.039501
2804,8240,Entrega,Débito,2020-05-07 18:13:11.878794
2805,8240,Entrega,Crédito,2020-05-07 18:07:33.790302
2806,4627,Entrega,Dinheiro,2020-05-07 18:19:50.097439
2807,5315,Entrega,Dinheiro,2020-05-07 18:32:39.559894
2808,1254,Retirar,Dinheiro,2020-05-07 18:31:07.106283
2809,225,Entrega,Débito,2020-05-07 18:38:34.234845
2810,3766,Entrega,Dinheiro,2020-05-07 18:38:13.450725
2811,8240,Retirar,Dinheiro,2020-05-07 18:48:33.127079
2812,8240,Retirar,Dinheiro,2020-05-07 19:18:23.351222
2813,8240,Entrega,Débito,2020-05-07 19:01:20.723011
2814,4479,Entrega,Débito,2020-05-07 19:23:29.983008
2815,4028,Retirar,Dinheiro,2020-05-07 19:23:58.886997
2816,1761,Entrega,Crédito,2020-05-07 19:24:24.644589
2817,4479,Retirar,Débito,2020-05-07 19:24:36.707600
2818,6513,Entrega,Dinheiro,2020-05-07 19:35:04.097594
2819,6513,Entrega,Débito,2020-05-07 19:29:34.187810
2820,4479,Entrega,Crédito,2020-05-07 19:51:07.850971
2821,1761,Retirar,Crédito,2020-05-07 19:54:00.205424
2822,6513,Entrega,Dinheiro,2020-05-07 20:12:02.219075
2823,4479,Entrega,Crédito,2020-05-07 20:19:17.623480
2824,3936,Entrega,Dinheiro,2020-05-07 20:21:11.694945
2825,4479,Entrega,Crédito,2020-05-07 20:31:10.616677
2826,4028,Entrega,Débito,2020-05-07 20:42:12.549932
2827,4479,Entrega,Crédito,2020-05-07 20:58:15.069108
2828,8240,Entrega,Crédito,2020-05-07 20:55:24.877475
2829,8802,Entrega,Débito,2020-05-07 21:09:11.424756
2830,6513,Entrega,Débito,2020-05-07 21:24:24.694960
2831,6513,Entrega,Dinheiro,2020-05-07 21:26:04.934831
2832,225,Entrega,Crédito,2020-05-07 21:33:50.833986
2833,4479,Entrega,Crédito,2020-05-07 21:40:29.821866
2834,11108,Entrega,Dinheiro,2020-05-07 21:41:41.016317
2835,4028,Retirar,Dinheiro,2020-05-07 21:46:57.829433
2836,1254,Retirar,Débito,2020-05-07 22:33:31.087605
2837,11108,Retirar,Dinheiro,2020-05-07 23:23:36.117592
2838,6513,Entrega,Dinheiro,2020-05-07 23:05:21.413765
2839,11132,Retirar,Dinheiro,2020-05-07 23:15:19.777991
2840,13375,Entrega,Dinheiro,2020-05-07 23:19:39.918455
2841,13375,Entrega,Dinheiro,2020-05-07 23:22:22.380662
2842,12918,Entrega,Dinheiro,2020-05-08 08:22:02.219997
2843,6018,Entrega,Débito,2020-05-08 09:04:20.361727
2844,8240,Retirar,Crédito,2020-05-08 09:47:32.793416
2845,4627,Entrega,Débito,2020-05-08 09:47:35.548253
2846,8240,Retirar,Débito,2020-05-08 10:28:14.268190
2847,11688,Entrega,Crédito,2020-05-08 10:28:50.601809
2848,8240,Retirar,Débito,2020-05-08 10:28:56.816219
2849,9386,Retirar,Dinheiro,2020-05-08 10:29:00.802720
2850,9386,Retirar,Débito,2020-05-08 10:25:53.409106
2851,6018,Entrega,Crédito,2020-05-08 10:27:15.718415
2852,11688,Entrega,Débito,2020-05-08 10:35:45.597732
2853,11688,Entrega,Crédito,2020-05-08 10:35:55.824647
2854,11688,Entrega,Crédito,2020-05-08 10:30:08.761098
2855,11688,Entrega,Débito,2020-05-08 10:31:20.682511
2856,11688,Entrega,Débito,2020-05-08 10:31:48.097342
2857,11688,Entrega,Débito,2020-05-08 10:33:21.368122
2858,11688,Entrega,Débito,2020-05-08 10:34:06.346308
2859,11688,Retirar,Débito,2020-05-08 10:40:15.855132
2860,11688,Entrega,Débito,2020-05-08 10:41:11.865216
2861,11688,Entrega,Crédito,2020-05-08 10:42:38.801720
2862,8240,Retirar,Débito,2020-05-08 10:56:50.610666
2863,11688,Entrega,Dinheiro,2020-05-08 10:42:44.177601
2864,11688,Entrega,Débito,2020-05-08 10:42:45.937697
2865,11688,Entrega,Débito,2020-05-08 10:44:58.994548
2866,11688,Entrega,Débito,2020-05-08 10:45:40.738437
2867,8240,Entrega,Débito,2020-05-08 10:46:03.573554
2868,11688,Entrega,Crédito,2020-05-08 10:46:40.268709
2869,11688,Entrega,Dinheiro,2020-05-08 10:48:04.852378
2870,11688,Entrega,Crédito,2020-05-08 10:48:46.973611
2871,9386,Retirar,Dinheiro,2020-05-08 10:50:12.815953
2872,11688,Entrega,Crédito,2020-05-08 10:51:52.064314
2873,1084,Retirar,Débito,2020-05-08 10:52:48.943592
2874,8240,Retirar,Débito,2020-05-08 10:53:02.509833
2875,8240,Retirar,Débito,2020-05-08 10:54:08.122183
2876,8240,Entrega,Débito,2020-05-08 11:01:23.657488
2877,11688,Entrega,Crédito,2020-05-08 11:02:12.473084
2878,1084,Retirar,Crédito,2020-05-08 10:59:23.230694
2879,11688,Entrega,Débito,2020-05-08 10:59:57.776031
2880,11688,Entrega,Débito,2020-05-08 11:00:45.576090
2881,11688,Entrega,Débito,2020-05-08 11:01:15.934180
2882,11688,Entrega,Débito,2020-05-08 11:03:07.383631
2883,1084,Retirar,Débito,2020-05-08 11:04:00.342972
2884,11688,Entrega,Crédito,2020-05-08 11:04:06.023463
2885,1084,Entrega,Dinheiro,2020-05-08 11:05:56.119688
2886,8240,Retirar,Débito,2020-05-08 11:08:03.474954
2887,11688,Entrega,Crédito,2020-05-08 11:08:37.834476
2888,11688,Entrega,Crédito,2020-05-08 11:11:18.969147
2889,3300,Entrega,Dinheiro,2020-05-08 11:19:16.349502
2890,8240,Entrega,Débito,2020-05-08 11:21:39.212503
2891,11688,Entrega,Crédito,2020-05-08 11:23:22.742475
2892,3975,Retirar,Débito,2020-05-08 11:26:55.716341
2893,11688,Entrega,Crédito,2020-05-08 11:29:01.445418
2894,11688,Entrega,Crédito,2020-05-08 11:29:35.792346
2895,1084,Entrega,Dinheiro,2020-05-08 11:29:48.095693
2896,8240,Retirar,Débito,2020-05-08 11:38:23.289371
2897,1084,Entrega,Crédito,2020-05-08 11:40:24.703674
2898,9386,Retirar,Dinheiro,2020-05-08 11:42:28.773104
2899,8240,Retirar,Dinheiro,2020-05-08 11:42:43.314424
2900,8240,Retirar,Débito,2020-05-08 11:43:06.236975
2901,11688,Retirar,Crédito,2020-05-08 11:43:26.286671
2902,11688,Retirar,Crédito,2020-05-08 11:45:49.898295
2903,8240,Retirar,Dinheiro,2020-05-08 11:46:03.792593
2904,8240,Retirar,Dinheiro,2020-05-08 11:47:51.700370
2905,8240,Retirar,Débito,2020-05-08 11:47:55.441862
2906,11108,Entrega,Dinheiro,2020-05-08 11:56:08.678500
2907,9386,Retirar,Dinheiro,2020-05-08 12:03:59.868889
2908,11108,Entrega,Dinheiro,2020-05-08 12:06:08.927966
2909,11108,Entrega,Dinheiro,2020-05-08 12:06:20.573936
2910,11688,Entrega,Crédito,2020-05-08 12:06:28.594476
2911,3300,Entrega,Crédito,2020-05-08 12:08:04.897264
2912,11688,Entrega,Débito,2020-05-08 12:18:42.868208
2913,11108,Entrega,Dinheiro,2020-05-08 12:14:12.809569
2914,3300,Retirar,Débito,2020-05-08 12:18:23.534461
2915,7479,Entrega,Débito,2020-05-08 12:21:35.738772
2916,744,Retirar,Débito,2020-05-08 12:23:22.483988
2917,3300,Retirar,Débito,2020-05-08 12:24:23.991628
2918,11688,Entrega,Débito,2020-05-08 12:24:11.058787
2919,7479,Retirar,Crédito,2020-05-08 12:29:14.386273
2920,7479,Entrega,Débito,2020-05-08 12:29:51.527158
2921,1084,Retirar,Dinheiro,2020-05-08 12:26:53.770254
2922,7479,Entrega,Débito,2020-05-08 12:28:21.573927
2923,7479,Entrega,Crédito,2020-05-08 12:39:05.870939
2924,3095,Entrega,Crédito,2020-05-08 12:48:49.753588
2925,3095,Retirar,Crédito,2020-05-08 12:57:07.191384
2926,7479,Entrega,Crédito,2020-05-08 13:00:38.465881
2927,11688,Retirar,Débito,2020-05-08 13:01:37.869230
2928,2954,Entrega,Crédito,2020-05-08 13:03:07.314028
2929,3300,Entrega,Débito,2020-05-08 13:06:21.050802
2930,11688,Entrega,Crédito,2020-05-08 13:07:52.465568
2931,7479,Retirar,Crédito,2020-05-08 13:09:02.638857
2932,11688,Entrega,Dinheiro,2020-05-08 13:17:45.253610
2933,1084,Entrega,Débito,2020-05-08 13:11:51.831135
2934,8240,Entrega,Débito,2020-05-08 13:12:51.466665
2935,8240,Retirar,Débito,2020-05-08 13:13:12.149638
2936,3300,Entrega,Crédito,2020-05-08 13:16:44.017977
2937,7479,Entrega,Crédito,2020-05-08 13:28:26.409646
2938,7479,Entrega,Débito,2020-05-08 13:29:13.851878
2939,2954,Retirar,Débito,2020-05-08 13:20:27.008506
2940,8240,Retirar,Dinheiro,2020-05-08 13:23:39.538734
2941,11688,Entrega,Débito,2020-05-08 13:31:36.950510
2942,8240,Retirar,Dinheiro,2020-05-08 13:38:13.705957
2943,8240,Retirar,Dinheiro,2020-05-08 13:40:51.121806
2944,4627,Entrega,Débito,2020-05-08 13:45:04.645822
2945,3300,Entrega,Crédito,2020-05-08 13:45:48.911364
2946,7479,Entrega,Crédito,2020-05-08 13:46:03.640026
2947,7479,Entrega,Dinheiro,2020-05-08 13:50:16.161589
2948,3300,Entrega,Dinheiro,2020-05-08 14:04:43.143270
2949,7479,Entrega,Débito,2020-05-08 14:08:51.463612
2950,7479,Entrega,Débito,2020-05-08 14:15:06.396603
2951,3521,Entrega,Crédito,2020-05-08 14:32:37.036203
2952,8240,Entrega,Débito,2020-05-08 14:39:04.124698
2953,7479,Entrega,Débito,2020-05-08 14:42:23.642078
2954,7479,Entrega,Débito,2020-05-08 14:44:38.538853
2955,7479,Retirar,Crédito,2020-05-08 14:46:33.157458
2956,7479,Retirar,Dinheiro,2020-05-08 14:58:34.697777
2957,11688,Entrega,Débito,2020-05-08 15:00:47.035496
2958,7479,Entrega,Débito,2020-05-08 15:04:04.609247
2959,7479,Entrega,Crédito,2020-05-08 15:05:42.783238
2960,7479,Entrega,Débito,2020-05-08 15:16:01.192953
2961,4246,Entrega,Dinheiro,2020-05-08 15:19:18.729259
2962,7479,Entrega,Débito,2020-05-08 15:19:32.871869
2963,7479,Entrega,Débito,2020-05-08 15:26:22.620885
2964,7479,Entrega,Crédito,2020-05-08 15:35:18.234185
2965,7479,Entrega,Crédito,2020-05-08 15:43:30.737335
2966,7479,Entrega,Débito,2020-05-08 15:45:28.005331
2967,9386,Retirar,Débito,2020-05-08 15:46:59.944176
2968,8240,Entrega,Crédito,2020-05-08 15:47:56.359140
2969,4246,Entrega,Dinheiro,2020-05-08 15:48:39.876025
2970,8240,Entrega,Débito,2020-05-08 15:53:50.016960
2971,7479,Entrega,Crédito,2020-05-08 15:55:22.744777
2972,3521,Entrega,Crédito,2020-05-08 15:56:51.467403
2973,7479,Entrega,Crédito,2020-05-08 16:00:25.136594
2974,8240,Entrega,Crédito,2020-05-08 16:03:49.089234
2975,7479,Retirar,Débito,2020-05-08 16:13:41.057090
2976,7479,Entrega,Débito,2020-05-08 16:18:19.604223
2977,11132,Retirar,Dinheiro,2020-05-08 17:00:24.793434
2978,4627,Entrega,Crédito,2020-05-08 17:01:15.514527
2979,7479,Retirar,Débito,2020-05-08 16:54:39.944886
2980,7479,Entrega,Débito,2020-05-08 17:06:24.255503
2981,3521,Entrega,Dinheiro,2020-05-08 17:09:51.198146
2982,8240,Entrega,Débito,2020-05-08 17:15:46.886531
2983,744,Retirar,Dinheiro,2020-05-08 17:21:34.433683
2984,11132,Retirar,Dinheiro,2020-05-08 17:25:59.802226
2985,8240,Entrega,Débito,2020-05-08 17:33:17.218915
2986,4246,Entrega,Débito,2020-05-08 17:34:13.480621
2987,7479,Entrega,Débito,2020-05-08 17:40:15.489856
2988,8240,Entrega,Crédito,2020-05-08 18:05:01.084030
2989,225,Entrega,Débito,2020-05-08 18:20:35.090642
2990,744,Retirar,Débito,2020-05-08 18:25:37.553355
2991,12918,Entrega,Débito,2020-05-08 18:26:02.823589
2992,3766,Entrega,Débito,2020-05-08 18:38:56.419554
2993,4028,Retirar,Dinheiro,2020-05-08 18:39:45.611320
2994,4028,Entrega,Dinheiro,2020-05-08 18:41:50.568240
2995,1761,Entrega,Débito,2020-05-08 18:42:33.017225
2996,8240,Entrega,Débito,2020-05-08 18:50:15.642131
2997,8240,Entrega,Débito,2020-05-08 18:52:09.855248
2998,1254,Entrega,Débito,2020-05-08 18:53:40.886572
2999,8240,Entrega,Dinheiro,2020-05-08 18:53:46.491768
3000,1254,Entrega,Débito,2020-05-08 18:59:12.736982
3001,1254,Entrega,Crédito,2020-05-08 19:04:50.260284
3002,744,Retirar,Débito,2020-05-08 19:05:56.842186
3003,1254,Entrega,Crédito,2020-05-08 19:12:48.194079
3004,11132,Retirar,Dinheiro,2020-05-08 19:17:08.455082
3005,6513,Entrega,Débito,2020-05-08 19:22:07.814112
3006,1254,Entrega,Crédito,2020-05-08 19:26:12.632041
3007,225,Entrega,Crédito,2020-05-08 19:27:14.781682
3008,1254,Retirar,Débito,2020-05-08 19:28:59.942271
3009,5004,Entrega,Crédito,2020-05-08 19:29:22.388708
3010,225,Entrega,Crédito,2020-05-08 19:29:29.978516
3011,10840,Entrega,Dinheiro,2020-05-08 19:31:01.455085
3012,10840,Entrega,Débito,2020-05-08 19:31:28.619106
3013,225,Entrega,Débito,2020-05-08 19:38:57.467681
3014,1254,Retirar,Crédito,2020-05-08 19:46:12.502990
3015,11108,Entrega,Débito,2020-05-08 19:52:51.483935
3016,1254,Entrega,Crédito,2020-05-08 19:56:10.993600
3017,2623,Entrega,Dinheiro,2020-05-08 19:56:35.566665
3018,4028,Entrega,Débito,2020-05-08 20:03:06.357574
3019,4028,Entrega,Crédito,2020-05-08 20:04:49.303653
3020,1254,Entrega,Débito,2020-05-08 20:07:35.128445
